1, 23.28
2, 71.69
3, 82.86
4, 84.63
5, 85.75
6, 87.59
7, 88.07
8, 87.76
9, 87.5
10, 87.11
11, 84.41
12, 88.56
13, 88.62
14, 88.86
15, 89.39
16, 88.27
17, 89.19
18, 89.76
19, 89.93
20, 89.88
21, 90.76
22, 87.89
23, 90.1
24, 89.56
25, 89.54
26, 89.43
27, 88.62
28, 90.48
29, 90.78
30, 89.82
31, 90.02
32, 90.18
33, 90.43
34, 90.67
35, 90.61
36, 90.41
37, 90.35
38, 89.77
39, 90.82
40, 90.89
