1, 8.2
2, 9.14
3, 9.16
4, 9.39
5, 9.39
6, 9.39
7, 6.48
8, 7.14
9, 7.06
10, 7.37
11, 10.28
12, 10.28
13, 10.96
14, 10.83
15, 11.69
16, 10.63
17, 10.57
